,index,product_title,product_update_time,product_avail,data_update_time
1422,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 08:10:59.300049
1423,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 08:25:47.387570
1424,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 08:25:47.387570
1425,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 08:25:47.387570
1426,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 08:25:47.387570
1427,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 08:25:47.387570
1428,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 08:25:47.387570
1429,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 08:25:47.387570
1430,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 08:25:47.387570
1431,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 08:44:08.521952
1432,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 08:44:08.521952
1433,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 08:44:08.521952
1434,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 08:44:08.521952
1435,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 08:44:08.521952
1436,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 08:44:08.521952
1437,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 08:44:08.521952
1438,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 08:44:08.521952
1439,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 09:08:19.554295
1440,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 09:08:19.554295
1441,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 09:08:19.554295
1442,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 09:08:19.554295
1443,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 09:08:19.554295
1444,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 09:08:19.554295
1445,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 09:08:19.554295
1446,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 09:08:19.554295
1447,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 09:23:50.690353
1448,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 09:23:50.690353
1449,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 09:23:50.690353
1450,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 09:23:50.690353
1451,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 09:23:50.690353
1452,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 09:23:50.690353
1453,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 09:23:50.690353
1454,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 09:23:50.690353
1455,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 09:43:42.916370
1456,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 09:43:42.916370
1457,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 09:43:42.916370
1458,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 09:43:42.916370
1459,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 09:43:42.916370
1460,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 09:43:42.916370
1461,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 09:43:42.916370
1462,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 09:43:42.916370
1463,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 10:08:48.932553
1464,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 10:08:48.932553
1465,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 10:08:48.932553
1466,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 10:08:48.932553
1467,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 10:08:48.932553
1468,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 10:08:48.932553
1469,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 10:08:48.932553
1470,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 10:08:48.932553
1471,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 10:26:53.054415
1472,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 10:26:53.054415
1473,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 10:26:53.054415
1474,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 10:26:53.054415
1475,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 10:26:53.054415
1476,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 10:26:53.054415
1477,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 10:26:53.054415
1478,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 10:26:53.054415
1479,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 10:44:01.852189
1480,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 10:44:01.852189
1481,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 10:44:01.852189
1482,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 10:44:01.852189
1483,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 10:44:01.852189
1484,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 10:44:01.852189
1485,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 10:44:01.852189
1486,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 10:44:01.852189
1487,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 11:07:13.964150
1488,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 11:07:13.964150
1489,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 11:07:13.964150
1490,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 11:07:13.964150
1491,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 11:07:13.964150
1492,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 11:07:13.964150
1493,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 11:07:13.964150
1494,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 11:07:13.964150
1495,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 11:23:54.729292
1496,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 11:23:54.729292
1497,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 11:23:54.729292
1498,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 11:23:54.729292
1499,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 11:23:54.729292
1500,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 11:23:54.729292
1501,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 11:23:54.729292
1502,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 11:23:54.729292
1503,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 11:44:05.614792
1504,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 11:44:05.614792
1505,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 11:44:05.614792
1506,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 11:44:05.614792
1507,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 11:44:05.614792
1508,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 11:44:05.614792
1509,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 11:44:05.614792
1510,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 11:44:05.614792
1511,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 12:15:36.584966
1512,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 12:15:36.584966
1513,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 12:15:36.584966
1514,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 12:15:36.584966
1515,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 12:15:36.584966
1516,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 12:15:36.584966
1517,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 12:15:36.584966
1518,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 12:15:36.584966
1519,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 12:38:39.017614
1520,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 12:38:39.017614
1521,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 12:38:39.017614
1522,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 12:38:39.017614
1523,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 12:38:39.017614
1524,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 12:38:39.017614
1525,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 12:38:39.017614
1526,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 12:38:39.017614
1527,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 12:52:24.102040
1528,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 12:52:24.102040
1529,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 12:52:24.102040
1530,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 12:52:24.102040
1531,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 12:52:24.102040
1532,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 12:52:24.102040
1533,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 12:52:24.102040
1534,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 12:52:24.102040
1535,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 13:09:53.160610
1536,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 13:09:53.160610
1537,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 13:09:53.160610
1538,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 13:09:53.160610
1539,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 13:09:53.160610
1540,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 13:09:53.160610
1541,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 13:09:53.160610
1542,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 13:09:53.160610
1543,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 13:24:04.469371
1544,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 13:24:04.469371
1545,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 13:24:04.469371
1546,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 13:24:04.469371
1547,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 13:24:04.469371
1548,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 13:24:04.469371
1549,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 13:24:04.469371
1550,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 13:24:04.469371
1551,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 13:43:49.593599
1552,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 13:43:49.593599
1553,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 13:43:49.593599
1554,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 13:43:49.593599
1555,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 13:43:49.593599
1556,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 13:43:49.593599
1557,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 13:43:49.593599
1558,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 13:43:49.593599
1559,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 14:07:53.897574
1560,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 14:07:53.897574
1561,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 14:07:53.897574
1562,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 14:07:53.897574
1563,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 14:07:53.897574
1564,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 14:07:53.897574
1565,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 14:07:53.897574
1566,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 14:07:53.897574
1567,0,Buffalo Trace,2023-08-19 12:33:00.000000,1,2023-08-20 14:24:41.775769
1568,1,W.L. Weller Special Reserve,2023-08-19 12:33:00.000000,0,2023-08-20 14:24:41.775769
1569,2,E.H. Taylor Jr. Small Batch,2023-08-19 12:33:00.000000,0,2023-08-20 14:24:41.775769
1570,3,Eagle Rare,2023-08-19 12:33:00.000000,0,2023-08-20 14:24:41.775769
1571,4,Blanton’s Single Barrel,2023-08-19 12:33:00.000000,0,2023-08-20 14:24:41.775769
1572,5,Sazerac Rye,2023-08-19 12:33:00.000000,1,2023-08-20 14:24:41.775769
1573,6,Wheatley,2023-08-19 12:33:00.000000,1,2023-08-20 14:24:41.775769
1574,7,Bourbon Cream,2023-08-19 12:33:00.000000,1,2023-08-20 14:24:41.775769
1575,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 14:43:45.117323
1576,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 14:43:45.117323
1577,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,1,2023-08-20 14:43:45.117323
1578,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 14:43:45.117323
1579,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 14:43:45.117323
1580,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 14:43:45.117323
1581,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 14:43:45.117323
1582,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 14:43:45.117323
1583,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 15:08:43.803538
1584,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 15:08:43.803538
1585,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,1,2023-08-20 15:08:43.803538
1586,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 15:08:43.803538
1587,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 15:08:43.803538
1588,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 15:08:43.803538
1589,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 15:08:43.803538
1590,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 15:08:43.803538
1591,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 15:23:50.510569
1592,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 15:23:50.510569
1593,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,1,2023-08-20 15:23:50.510569
1594,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 15:23:50.510569
1595,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 15:23:50.510569
1596,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 15:23:50.510569
1597,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 15:23:50.510569
1598,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 15:23:50.510569
1599,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 15:44:14.969796
1600,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 15:44:14.969796
1601,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,1,2023-08-20 15:44:14.969796
1602,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 15:44:14.969796
1603,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 15:44:14.969796
1604,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 15:44:14.969796
1605,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 15:44:14.969796
1606,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 15:44:14.969796
1607,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 16:10:37.980422
1608,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 16:10:37.980422
1609,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,1,2023-08-20 16:10:37.980422
1610,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 16:10:37.980422
1611,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 16:10:37.980422
1612,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 16:10:37.980422
1613,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 16:10:37.980422
1614,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 16:10:37.980422
1615,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 16:29:07.592153
1616,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 16:29:07.592153
1617,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,1,2023-08-20 16:29:07.592153
1618,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 16:29:07.592153
1619,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 16:29:07.592153
1620,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 16:29:07.592153
1621,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 16:29:07.592153
1622,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 16:29:07.592153
1623,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 16:44:09.971843
1624,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 16:44:09.971843
1625,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,1,2023-08-20 16:44:09.971843
1626,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 16:44:09.971843
1627,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 16:44:09.971843
1628,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 16:44:09.971843
1629,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 16:44:09.971843
1630,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 16:44:09.971843
1631,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 17:08:15.264296
1632,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 17:08:15.264296
1633,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,1,2023-08-20 17:08:15.264296
1634,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 17:08:15.264296
1635,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 17:08:15.264296
1636,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 17:08:15.264296
1637,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 17:08:15.264296
1638,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 17:08:15.264296
1639,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 17:24:11.516422
1640,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 17:24:11.516422
1641,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-20 17:24:11.516422
1642,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 17:24:11.516422
1643,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 17:24:11.516422
1644,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 17:24:11.516422
1645,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 17:24:11.516422
1646,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 17:24:11.516422
1647,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-20 17:43:50.443408
1648,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-20 17:43:50.443408
1649,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-20 17:43:50.443408
1650,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-20 17:43:50.443408
1651,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-20 17:43:50.443408
1652,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-20 17:43:50.443408
1653,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-20 17:43:50.443408
1654,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-20 17:43:50.443408
1655,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 06:13:04.621427
1656,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 06:13:04.621427
1657,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 06:13:04.621427
1658,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 06:13:04.621427
1659,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 06:13:04.621427
1660,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 06:13:04.621427
1661,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 06:13:04.621427
1662,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 06:13:04.621427
1663,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 06:29:29.964380
1664,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 06:29:29.964380
1665,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 06:29:29.964380
1666,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 06:29:29.964380
1667,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 06:29:29.964380
1668,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 06:29:29.964380
1669,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 06:29:29.964380
1670,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 06:29:29.964380
1671,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 06:44:09.441572
1672,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 06:44:09.441572
1673,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 06:44:09.441572
1674,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 06:44:09.441572
1675,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 06:44:09.441572
1676,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 06:44:09.441572
1677,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 06:44:09.441572
1678,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 06:44:09.441572
1679,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 07:09:15.431998
1680,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 07:09:15.431998
1681,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 07:09:15.431998
1682,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 07:09:15.431998
1683,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 07:09:15.431998
1684,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 07:09:15.431998
1685,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 07:09:15.431998
1686,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 07:09:15.431998
1687,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 07:23:41.057704
1688,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 07:23:41.057704
1689,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 07:23:41.057704
1690,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 07:23:41.057704
1691,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 07:23:41.057704
1692,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 07:23:41.057704
1693,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 07:23:41.057704
1694,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 07:23:41.057704
1695,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 07:44:02.833177
1696,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 07:44:02.833177
1697,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 07:44:02.833177
1698,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 07:44:02.833177
1699,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 07:44:02.833177
1700,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 07:44:02.833177
1701,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 07:44:02.833177
